,Axis1,Axis2,Kernel
6405,-14.11295,39.471676,3
6406,42.569767,-9.607237,12
6407,-4.845532,-47.29385,4
6408,1.4972744,-50.958218,4
6409,7.5819993,5.198556,13
6410,-3.1060128,-50.79034,4
6411,26.648046,-47.70392,0
6412,10.027038,34.866066,14
6413,-34.095627,-0.347402,3
6414,38.29224,-16.495674,1
6415,-50.479366,-8.564314,3
6416,35.44703,3.9019842,12
6417,19.261541,13.045054,5
6418,46.96249,1.1586723,12
6419,-14.563348,2.6397316,11
6420,-12.482822,28.14044,3
6421,-32.07805,56.053486,11
6422,-28.278006,-12.300706,7
6423,43.331234,2.5639358,12
6424,-20.200216,26.112722,3
6425,-9.332825,22.244947,3
6426,-18.193632,-5.6190157,7
6427,-14.219748,12.194355,11
6428,-12.725161,13.022475,11
6429,-11.336577,-36.164253,4
6430,-9.933127,7.2361283,5
6431,33.068867,-12.7725115,5
6432,23.05567,-27.959042,8
6433,-18.398935,10.029573,3
6434,-5.4385834,-35.877552,8
6435,9.72501,-58.501274,1
6436,35.48284,-44.576702,0
6437,-24.14679,11.9431095,3
6438,44.326946,-9.737388,5
6439,9.257015,-23.568235,5
6440,-3.3932042,6.585867,6
6441,-55.85324,20.098015,10
6442,-18.018824,14.279024,14
6443,-16.201843,52.78377,14
6444,2.0253525,-0.76373965,5
6445,35.278637,5.7576976,12
6446,-39.629356,29.600756,11
6447,-51.203125,31.232094,10
6448,22.336748,37.03759,14
6449,-28.516287,60.97626,7
6450,-20.305632,-30.187656,9
6451,35.051315,4.770424,12
6452,20.453056,35.913467,14
6453,7.909083,-51.468727,4
6454,31.093237,6.959434,13
6455,38.872795,-35.964233,0
6456,-51.02558,31.470476,10
6457,33.848446,0.08678124,12
6458,6.753244,35.305805,14
6459,10.030127,-30.102192,1
6460,-16.766998,-32.337055,9
6461,11.911098,34.666122,14
6462,-0.615545,57.711674,2
6463,-14.855586,-2.2914371,7
6464,-28.917664,61.60647,7
6465,45.6341,-34.106327,5
6466,-9.032694,8.625853,5
6467,-20.172869,-27.834297,9
6468,-13.074159,-25.629906,14
6469,-23.326916,44.387417,14
6470,34.86487,-44.232246,0
6471,-19.05315,-4.1525035,7
6472,0.11531862,21.444004,13
6473,42.83157,11.837959,3
6474,-21.639557,28.532703,11
6475,22.791817,19.171824,13
6476,27.875536,17.155092,13
6477,-1.8498069,-43.968437,4
6478,49.661503,-20.396711,5
6479,48.247707,-31.669388,5
6480,-55.457203,13.53086,10
6481,-6.025005,23.69675,3
6482,-10.216982,-34.103367,5
6483,44.11441,-11.763952,5
6484,10.506709,-28.297554,5
6485,-23.313345,24.817268,11
6486,-2.4004798,-42.572563,4
6487,28.859732,-32.328274,0
6488,-30.495626,20.386751,11
6489,1.7401569,-19.729431,5
6490,-12.089939,28.441202,11
6491,15.473675,-40.946407,8
6492,-49.20084,13.883074,10
6493,-31.885529,-21.706005,5
6494,-35.76316,34.645325,11
6495,25.181501,17.652464,13
6496,-11.797736,17.182772,11
6497,5.625017,20.910051,11
6498,26.881063,10.1119,13
6499,-47.510906,19.799463,10
6500,-14.738213,25.217478,3
6501,41.667553,-24.65579,0
6502,-14.209433,-24.969147,9
6503,-37.59807,27.504957,11
6504,-32.112198,4.971646,3
6505,35.969143,-53.735275,5
6506,26.330452,-23.561686,0
6507,-43.318237,16.29793,11
6508,-10.425023,5.688819,11
6509,-41.391415,32.118263,11
6510,-7.912468,18.01232,5
6511,12.749053,32.96666,14
6512,30.08225,-43.400494,0
6513,31.590963,19.051996,13
6514,-20.010614,37.986084,11
6515,-35.87608,40.371193,11
6516,-21.00191,-29.10557,9
6517,40.18635,4.4594393,5
6518,38.05896,9.018562,12
6519,38.324055,-16.405664,1
6520,6.811801,-47.34548,4
6521,30.650421,-44.03898,0
6522,-0.272264,-11.784538,8
6523,-39.27906,22.722534,11
6524,-17.407974,21.81314,3
6525,38.567776,-49.136654,0
6526,34.733116,-18.906334,8
6527,-2.5184886,21.586845,11
6528,-45.64403,19.951227,10
6529,-28.848331,24.586811,11
6530,-12.062126,35.96987,11
6531,-35.133244,45.325157,14
6532,-15.525648,7.8686805,3
6533,-39.61161,26.62442,11
6534,0.47267324,34.704655,5
6535,-0.37786624,-48.02506,4
6536,2.6682627,-38.236,5
6537,-32.410786,5.9268255,3
6538,-26.699263,38.45581,11
6539,-0.50953466,52.464153,5
6540,33.006878,-34.496037,0
6541,-16.246523,-33.34064,9
6542,-23.319056,10.009541,11
6543,-22.645218,29.136276,11
6544,38.70348,9.407784,12
6545,-22.149494,-30.039593,9
6546,42.113495,-34.048153,0
6547,6.5196,4.580611,5
6548,13.842793,0.3926813,8
6549,-11.70805,16.146181,7
6550,23.218494,-51.529156,0
6551,3.0376995,8.736392,5
6552,-1.8078499,2.4218047,10
6553,-13.85306,13.309444,3
6554,5.824999,30.559958,1
6555,19.539959,-30.551327,8
6556,0.6331331,-24.417248,8
6557,48.743988,-33.103867,5
6558,-5.712133,-10.9905815,3
6559,9.264563,-34.19121,5
6560,-53.59031,15.931141,10
6561,-42.671406,15.76035,11
6562,-33.71488,0.47758046,3
6563,31.688423,-10.052535,8
6564,11.629313,-10.853313,8
6565,-27.090279,-9.646843,10
6566,25.52878,6.459335,5
6567,-13.616258,-18.986723,9
6568,7.069437,-41.127407,4
6569,-29.545439,32.24937,11
6570,17.855017,-41.527344,8
6571,-46.253395,8.294681,10
6572,-15.82198,-0.95068914,7
6573,0.68423474,58.584335,2
6574,35.084602,-33.21341,1
6575,-38.85691,4.208924,3
6576,23.459219,-2.7927606,8
6577,41.339413,-44.789047,0
6578,-4.2581067,-42.937096,4
6579,32.20398,19.667313,14
6580,32.67495,-45.243404,0
6581,-3.8331945,37.46677,5
6582,-52.386265,8.712682,10
6583,28.985487,-8.369327,8
6584,-7.07275,30.79983,14
6585,-29.18921,-11.220667,5
6586,-50.46747,-8.510034,10
6587,-1.3645583,4.754568,6
6588,14.862688,11.872207,11
6589,14.138438,12.201861,5
6590,-27.122715,17.616865,3
6591,-36.866215,-3.3771672,5
6592,-14.4015,5.4757566,7
6593,4.8318386,30.4327,1
6594,-4.433354,-41.291367,4
6595,-43.524433,29.894955,11
6596,-39.971085,34.528725,11
6597,-17.467516,16.704535,3
6598,6.717843,37.84065,14
6599,-28.155964,5.4903264,3
6600,-26.324558,39.557053,11
6601,-28.663893,0.25083274,3
6602,36.08292,-33.193638,0
6603,-0.0963273,1.2261075,5
6604,14.702505,10.50811,1
6605,-3.9856288,-3.4328923,5
6606,-47.73718,30.166307,11
6607,-51.87383,7.5375466,10
6608,-25.381493,-18.563395,5
6609,9.6528635,-39.568016,8
6610,-22.641233,22.391823,3
6611,-5.909936,16.143562,1
6612,-22.80639,14.289268,3
6613,41.27109,-14.727084,12
6614,30.311958,-3.2918773,0
6615,1.451952,56.58416,2
6616,-26.29314,16.18765,3
6617,-11.10141,-23.22891,13
6618,8.709271,15.711843,5
6619,2.8953123,-13.822689,8
6620,10.935612,39.129807,14
6621,36.245754,-35.64301,0
6622,7.0823517,-11.06323,5
6623,-45.032734,16.900532,3
6624,3.6189857,-57.378525,8
6625,-19.899477,-29.175207,9
6626,-19.129316,-4.1752076,7
6627,1.1139649,-46.696346,4
6628,-48.12699,26.362974,11
6629,-5.9083934,30.515476,14
6630,-4.2054663,-38.70577,8
6631,37.386623,-2.388364,12
6632,43.998425,-27.395428,5
6633,-37.09699,29.134789,11
6634,-5.2766986,-41.93807,8
6635,-15.958043,9.684937,14
6636,-8.070571,-45.10327,4
6637,-0.09936027,4.471825,6
6638,-25.05115,16.935398,3
6639,-16.069372,18.753937,3
6640,32.1786,-26.365734,0
6641,-18.686237,25.116686,3
6642,45.8419,4.1951785,12
6643,13.066182,-39.540413,0
6644,11.860397,34.86446,14
6645,34.132023,-17.351986,8
6646,-29.422014,55.292202,14
6647,31.90147,17.449738,13
6648,47.058495,3.1877298,12
6649,-0.39089215,15.087552,5
6650,-2.974406,-1.1067976,5
6651,-12.244489,18.679314,1
6652,-27.12698,39.371246,11
6653,2.9170501,13.146516,5
6654,9.370195,39.88408,14
6655,-14.532984,-22.80994,9
6656,39.458824,-43.59689,0
6657,16.0618,-36.754986,8
6658,13.040198,23.483202,14
6659,-31.811228,11.24793,3
6660,43.01323,-54.38994,5
6661,46.971012,2.8929944,12
6662,0.07426926,14.4558525,14
6663,-30.506706,56.039852,11
6664,47.00377,-0.08138161,12
6665,16.443333,-34.596233,8
6666,8.766342,-13.651147,8
6667,32.158245,-24.30129,13
6668,-10.225767,-34.58123,8
6669,1.0285412,5.036021,6
6670,8.102097,46.773327,11
6671,36.511932,-47.788372,0
6672,26.909683,14.357577,13
6673,-12.16585,-43.237293,8
6674,-0.1778226,-51.764698,4
6675,-51.235935,15.491201,10
6676,-26.762457,39.882324,11
6677,18.787584,10.976178,5
6678,-45.63391,-14.250146,10
6679,42.02439,-49.536194,0
6680,43.01476,-9.427151,12
6681,6.540362,6.209103,5
6682,-2.4825127,33.32844,14
6683,-54.771957,20.353245,5
6684,-0.45144165,11.49102,6
6685,-29.488014,16.305521,3
6686,-28.340937,44.29847,14
6687,29.160814,-34.852207,0
6688,-2.6633487,2.122571,5
6689,36.034695,-42.878468,0
6690,-2.061348,-48.56204,4
6691,-1.6256043,8.678065,6
6692,13.664026,-23.865263,5
6693,28.99028,-6.6235347,8
6694,2.3400755,-44.9637,4
6695,-28.30343,55.383957,3
6696,-4.2410316,-47.836597,4
6697,43.045242,-53.218807,5
6698,-56.818493,10.203876,10
6699,-52.357315,14.28759,10
6700,31.326044,-49.8359,0
6701,24.089348,-8.674183,8
6702,41.16943,-27.832087,5
6703,-31.85444,8.938499,3
6704,18.588415,-36.204105,0
6705,-37.500298,33.901764,11
6706,36.109097,-2.3766274,12
6707,-54.06593,7.4044013,10
6708,8.713666,-12.320582,8
6709,5.591691,24.78026,14
6710,5.066666,27.325857,14
6711,14.956761,30.020666,1
6712,29.838848,8.6871195,13
6713,-44.94389,26.819199,3
6714,15.774878,4.6288466,1
6715,41.872364,9.818442,12
6716,-54.6411,8.101858,10
6717,11.249238,-26.18019,5
6718,43.159683,-9.660513,12
6719,28.662807,20.389196,13
6720,-13.537468,-6.119144,7
6721,0.0750558,-23.913094,12
6722,-16.605932,-9.3417845,7
6723,8.564747,0.06743707,5
6724,40.32376,-11.272217,12
6725,38.098557,5.6422887,12
6726,-53.97368,0.94279873,10
6727,17.200054,38.16742,5
6728,25.503317,-50.139473,0
6729,35.71677,-18.731401,7
6730,-29.491909,1.8269656,3
6731,0.7529058,47.770535,3
6732,-35.938602,13.416452,3
6733,16.445238,-40.964268,8
6734,-20.566315,27.344088,11
6735,-15.707535,-6.474114,7
6736,20.282375,-25.023539,5
6737,34.42785,-41.33264,0
6738,37.22592,11.264294,12
6739,-14.049901,9.755712,7
6740,-20.03988,35.506207,11
6741,12.940202,-44.04767,5
6742,14.186198,-43.311974,8
6743,11.303208,17.756401,5
6744,42.696,-49.52836,5
6745,26.453945,-6.630625,8
6746,-28.694847,-11.792666,10
6747,37.013325,11.087433,12
6748,-3.1995897,56.45456,2
6749,19.651978,-24.528625,5
6750,-45.66507,19.916143,10
6751,-53.130577,8.9117775,10
6752,25.549757,-41.8956,0
6753,19.992586,35.80348,14
6754,17.560184,-46.154938,8
6755,-50.200813,9.694982,3
6756,42.48154,-41.816566,0
6757,-16.686018,-2.0335124,7
6758,-4.0943165,-26.394165,8
6759,-2.912416,-48.268383,4
6760,28.50468,20.68608,13
6761,5.8556323,20.807629,5
6762,9.499379,-34.229458,5
6763,-26.555264,38.39528,11
6764,-4.4540987,-18.68215,8
6765,9.548995,9.864958,5
6766,26.427622,12.076984,13
6767,6.808053,-36.738018,0
6768,-15.572435,2.081998,7
6769,23.541819,-12.101216,8
6770,35.34295,-49.13086,0
6771,-13.591423,-4.836517,7
6772,-27.93517,43.458622,14
6773,14.141304,-29.24405,1
6774,-3.110033,63.69709,13
6775,30.358425,31.67905,5
6776,-14.178366,-1.5648992,7
6777,-3.3616903,32.090607,14
6778,-47.06796,5.1906195,3
6779,-36.0518,37.204044,11
6780,12.298535,-14.475261,8
6781,-34.45151,1.0854793,3
6782,31.991955,-16.161592,0
6783,-23.475456,51.092136,14
6784,27.527395,13.303231,13
6785,13.494602,33.807007,14
6786,2.995427,41.590816,5
6787,42.079605,11.059581,12
6788,-38.76915,-2.7408757,3
6789,-13.862429,10.462194,11
6790,0.9449494,-48.334267,4
6791,0.7082284,20.59334,12
6792,-0.42912436,-18.283066,8
6793,-6.666145,-2.907664,5
6794,-0.31248394,6.625423,6
6795,8.968156,24.051939,14
6796,10.0393505,-3.1366577,7
6797,-51.508644,-1.004095,10
6798,2.1829615,25.13042,1
6799,10.140693,15.848708,5
6800,22.406982,2.1206691,1
6801,22.959185,-6.131638,12
6802,-22.764574,13.659461,3
6803,5.6006837,-45.69607,4
6804,-50.26377,2.9626756,10
6805,26.438745,13.007991,13
6806,-10.640831,43.14238,3
6807,30.684193,-20.04725,5
6808,7.5842,11.389701,7
6809,-19.870886,-27.028893,9
6810,-4.1570773,11.1450205,3
6811,44.23749,-40.380344,5
6812,18.930565,45.451088,14
6813,-43.355373,4.490771,11
6814,-5.441703,45.599735,14
6815,-39.069138,-3.0850594,1
6816,33.713654,-47.964737,0
6817,-31.44173,14.574994,3
6818,-23.635326,39.346745,11
6819,-23.017221,14.669846,3
6820,-11.985056,16.73658,11
6821,9.741939,22.761286,5
6822,-31.774082,28.768719,11
6823,-18.79717,34.547905,11
6824,0.3043192,-1.2514154,5
6825,-1.6868646,8.438903,6
6826,28.758999,-8.5345955,8
6827,-4.9593983,30.64259,14
6828,13.939027,38.774452,14
6829,-46.012875,7.866797,5
6830,-14.5780525,16.846968,1
6831,-51.06591,37.483234,5
6832,-18.147055,15.285603,3
6833,-4.0843344,58.73518,2
6834,-30.396055,57.079124,14
6835,-2.9665992,-0.84078705,5
6836,-44.546894,-3.3035164,5
6837,22.601557,36.907722,1
6838,20.256634,8.726275,1
6839,-12.472308,35.543022,11
6840,-43.772633,20.44305,11
6841,28.015278,-13.239112,8
6842,18.025818,4.7851353,1
6843,-4.618346,-50.27916,4
6844,20.409252,-54.728886,0
6845,5.8887253,-32.54066,5
6846,-17.878117,-33.254894,8
6847,6.3556995,30.388908,1
6848,-27.40779,31.893045,11
6849,-3.7847095,9.729989,6
6850,-30.426626,12.601759,11
6851,41.247395,-15.030595,5
6852,30.101166,-34.803448,0
6853,11.957836,-13.526516,8
6854,17.33422,24.444698,14
6855,30.317747,-35.00277,0
6856,-3.065102,6.4151154,6
6857,12.802167,0.62099904,5
6858,-19.908072,28.482737,3
6859,38.97237,-10.079832,12
6860,-23.360859,-31.298767,9
6861,-20.889208,7.025954,3
6862,13.728896,5.702176,5
6863,-18.038115,3.8076143,7
6864,7.558793,-40.330513,5
6865,3.2374423,19.382488,14
6866,-18.081442,-5.580142,7
6867,11.702835,-30.21497,8
6868,-22.763414,-28.442474,9
6869,13.912401,-14.198934,8
6870,-45.15826,-14.910014,5
6871,10.101555,-52.90032,0
6872,-20.643503,-28.892168,9
6873,-14.494873,40.6282,5
6874,-1.387206,29.894413,14
6875,42.472996,11.627004,11
6876,-5.900813,23.76133,5
6877,18.706331,-5.600635,5
6878,4.8610864,-58.750256,5
6879,25.959528,15.53583,13
6880,35.109024,-32.420776,1
6881,-10.054165,24.805819,11
6882,39.154095,-54.285877,5
6883,-2.2929327,10.851459,6
6884,34.797173,16.908836,13
6885,13.443967,-53.127243,8
6886,29.934212,-33.343075,0
6887,17.463095,45.747223,11
6888,-9.070512,-23.671566,9
6889,-3.5435312,-44.171482,4
6890,11.809562,-29.098621,5
6891,-4.2599053,31.32961,14
6892,-38.998062,34.53989,11
6893,27.823584,-13.891846,8
6894,-10.490577,-27.106546,5
6895,-9.465472,16.587189,11
6896,26.647913,-14.929451,5
6897,34.128952,0.7759889,12
6898,-22.072836,0.0906439,3
6899,35.53291,-49.86205,0
6900,-19.055832,28.626606,3
6901,6.7007318,33.375153,14
6902,-25.366777,16.50643,3
6903,31.340475,-43.208763,0
6904,12.490202,-48.998863,0
6905,12.059748,12.356078,5
6906,-30.199663,5.0788894,3
6907,39.09343,6.262349,12
6908,34.59139,31.87144,5
6909,-29.557417,56.161602,11
6910,39.440853,-10.784824,12
6911,-1.297859,3.127285,6
6912,30.792416,-19.568342,5
6913,-3.4003677,-1.973564,5
6914,18.228537,-41.208782,0
6915,-2.243072,55.61878,2
6916,15.356172,-32.60698,8
6917,-29.477032,32.245472,11
6918,-22.696764,-31.72231,9
6919,-35.835705,2.535195,5
6920,-6.3717804,-37.330345,8
6921,3.9269948,-20.82311,0
6922,20.846746,26.19777,14
6923,2.0383937,-37.565426,5
6924,20.918173,-51.442158,4
6925,25.851597,-16.09894,8
6926,21.130266,-43.956314,0
6927,-26.437,45.764904,14
6928,29.97728,10.221847,13
6929,-28.70415,6.7195415,3
6930,37.5907,6.4749784,12
6931,-18.282448,-21.58988,9
6932,44.804478,-29.65847,5
6933,-6.694121,-44.76135,3
6934,2.1109452,-43.4111,8
6935,42.02704,12.993511,5
6936,28.503805,-29.576092,0
6937,-52.30385,16.650015,10
6938,9.099746,-54.025818,0
6939,5.01843,29.83854,1
6940,36.972824,-9.477729,13
6941,-3.954637,-24.02958,8
6942,-19.880798,-25.74593,9
6943,38.818256,-32.48509,0
6944,-1.870632,-41.85882,4
6945,-11.533152,-4.131039,7
6946,-20.312244,8.328038,5
6947,-23.15116,33.99845,3
6948,-6.8319287,13.120231,5
6949,-12.199987,2.7159998,5
6950,12.336656,37.0086,14
6951,1.6946471,-3.9471295,5
6952,-46.10288,2.8012578,3
6953,9.680184,-26.312647,5
6954,-6.5958853,-39.511868,8
6955,28.193468,-3.9762588,12
6956,21.821472,-48.197075,0
6957,34.699184,-5.994076,12
6958,-30.678352,40.228867,11
6959,-11.815082,34.73629,11
6960,46.52553,2.750981,12
6961,-31.193357,41.17266,11
6962,26.558384,15.817648,13
6963,-17.716726,-42.49179,8
6964,-57.169083,-0.7670521,5
6965,5.666782,-0.20306182,8
6966,-47.802525,33.929497,11
6967,-23.531528,9.8222275,3
6968,-7.5394735,12.706098,11
6969,27.324476,18.514881,13
6970,42.353443,-22.512709,5
6971,-40.16435,22.080025,5
6972,26.668875,3.8433778,8
6973,0.5543632,-44.487007,4
6974,-38.29336,8.277036,5
6975,-32.574257,28.093699,11
6976,41.579227,-46.45757,5
6977,35.27841,-0.9778025,12
6978,-21.777628,7.939617,3
6979,-16.382048,-19.475494,10
6980,11.968242,-30.438038,5
6981,-28.146015,12.163835,3
6982,-33.14707,32.858116,11
6983,36.3624,-47.30839,0
6984,-4.612261,-48.47176,4
6985,13.744889,1.5456715,8
6986,44.896862,5.3589063,12
6987,-38.05342,27.110918,11
6988,-38.718903,38.236954,11
6989,0.55947196,-47.053394,4
6990,-0.28663653,5.4403553,6
6991,13.680749,5.4679446,5
6992,-1.3018714,32.89144,3
6993,0.10633671,20.683435,12
6994,-28.566965,22.607834,3
6995,-7.514018,-2.86745,7
6996,-0.88523155,-41.879894,4
6997,-3.2520478,-2.9405787,0
6998,-3.79046,8.7362585,6
6999,-52.063793,15.530419,10
7000,11.369064,-30.264093,8
7001,-20.29178,-11.278374,5
7002,29.87234,11.7554035,13
7003,-12.008224,18.787785,11
7004,11.231404,-42.613964,5
7005,-18.658522,-24.871294,9
7006,-5.049815,34.693157,5
7007,-14.470758,-23.002218,9
7008,-52.918446,10.520271,10
7009,-30.720638,-21.32083,4
7010,-42.87843,-6.452256,5
7011,-9.578827,21.495386,14
7012,33.295364,-0.47884366,12
7013,2.2073393,40.982536,3
7014,22.424341,-44.26005,0
7015,-15.552443,-19.985521,9
7016,17.981113,-37.55923,8
7017,-13.934997,10.365654,11
7018,-22.573673,13.543669,3
7019,24.421349,-33.50916,5
7020,28.721315,-42.328373,0
7021,6.032869,20.701511,5
7022,8.558027,-30.842863,4
7023,21.008188,-17.97668,8
7024,-4.367225,5.297572,6
7025,-23.175932,-22.260069,11
7026,-0.87798756,-9.201239,3
7027,22.077677,-30.471594,5
7028,14.204269,-30.824314,5
7029,-1.9129044,56.27757,2
7030,-35.242413,13.053561,3
7031,37.136265,10.987303,12
7032,17.514027,-29.558832,5
7033,6.0956163,-47.613323,4
7034,-0.707332,-46.018383,4
7035,24.409294,-10.249183,12
7036,7.557039,33.834255,14
7037,20.512863,-26.262701,0
7038,-11.613668,35.36356,3
7039,30.60267,23.14511,13
7040,-28.709608,-3.415155,3
7041,-8.862451,29.40038,3
7042,36.834454,-34.521656,1
7043,34.468586,-38.807903,0
7044,32.49949,-51.118023,0
7045,12.585995,32.701572,14
7046,8.430383,19.783321,5
7047,3.3307886,-8.644211,5
7048,-2.0500667,-35.49027,8
7049,28.883415,-6.5529838,8
7050,39.38534,-42.872097,0
7051,25.77351,-39.354866,5
7052,-7.5529523,12.9784775,11
7053,10.937303,-0.4645552,5
7054,23.439445,-32.240917,5
7055,17.077415,-42.694283,0
7056,1.3228137,47.431824,5
7057,-22.542667,50.98726,14
7058,10.279938,-22.354706,1
7059,-28.737093,22.446571,3
7060,17.018703,45.698895,11
7061,-39.427177,34.736168,11
7062,-36.75655,5.8778486,3
7063,41.80438,-52.28665,0
7064,2.6562202,41.24543,5
7065,38.254948,-8.472281,12
7066,-1.000534,-34.4913,14
7067,47.30746,-29.070986,5
7068,-17.096619,-30.600105,9
7069,-18.356962,5.320184,3
7070,3.5384643,-50.13088,4
7071,5.230659,-10.160246,8
7072,-21.75269,2.5635526,5
7073,14.029043,6.6221275,5
7074,26.826683,-2.4436262,8
7075,-48.01806,11.96758,10
7076,12.274555,23.66225,14
7077,29.168634,11.344378,13
7078,-27.915579,-2.4282522,3
7079,-38.20275,27.163538,11
7080,-0.9301294,-17.330542,8
7081,-1.0674609,61.603306,2
7082,-42.883152,15.66999,11
7083,-11.789012,-36.392582,5
7084,-50.444122,-8.108853,10
7085,-48.48397,-4.8148775,10
7086,5.5469766,-15.882322,8
7087,-33.365902,32.6737,11
7088,-0.17404652,-39.74447,5
7089,-24.65206,7.622397,3
7090,-25.123684,29.857685,11
7091,-21.941597,28.354223,3
7092,10.7667675,-51.335148,4
7093,22.586815,36.10156,1
7094,37.777344,0.7320816,12
7095,-33.013977,29.061478,11
7096,-42.43835,15.618391,7
7097,-18.506474,30.627708,3
7098,-53.35902,8.130763,10
7099,15.11561,-44.423923,0
7100,-14.344728,23.200329,3
7101,28.500422,10.87499,13
7102,-20.26925,-31.883535,9
7103,44.7906,-31.975805,1
7104,-36.465824,11.899293,5
7105,-7.935712,-20.38754,8
7106,43.843113,-27.265688,5
7107,-12.625344,12.892169,14
7108,-33.076096,26.598053,11
7109,29.12189,-26.508392,5
7110,-27.332127,61.601505,14
7111,41.58171,-18.594093,5
7112,-34.82698,33.321156,11
7113,-34.087036,2.873748,3
7114,-36.903725,39.32872,10
7115,-36.89968,26.452755,3
7116,-44.724174,18.397543,11
7117,-6.6272373,46.442677,14
7118,2.9510605,-47.380623,4
7119,41.859585,13.532235,12
7120,37.299538,-38.43889,0
7121,-6.571242,48.32286,3
7122,29.508926,-42.596867,0
7123,-36.70473,6.9916887,3
7124,40.457127,-2.501032,12
7125,-30.659311,1.3967816,3
7126,27.11654,-35.218742,0
7127,23.639145,7.4687924,13
7128,-20.692574,-28.407574,9
7129,8.6113615,22.34543,5
7130,-37.415897,29.030212,11
7131,-6.4651756,30.075466,3
7132,22.115248,35.004868,1
7133,20.790665,25.494331,5
7134,-44.60601,17.076397,7
7135,-4.9685984,-41.69418,4
7136,-24.08347,-22.100975,11
7137,-13.961887,12.868064,11
7138,-19.043245,29.209602,11
7139,-40.472073,24.156612,14
7140,-22.222105,-13.9120655,3
7141,1.1714824,-10.02222,5
7142,48.101994,7.4803276,5
7143,1.9717412,-52.951653,4
7144,42.81426,-53.812645,5
7145,15.764597,-2.9607248,5
7146,11.738823,12.499205,5
7147,29.923151,-41.315773,0
7148,35.52566,-44.321594,0
7149,0.4947943,-34.88804,0
7150,-38.960632,5.844865,11
7151,-20.498554,-16.256329,5
7152,-35.747726,5.3713913,3
7153,-4.5445204,37.431362,5
7154,20.633316,33.037266,1
7155,-4.816297,-40.24077,4
7156,-20.293062,30.431906,11
7157,-5.9041724,-44.57292,4
7158,9.650732,16.072008,5
7159,-48.989754,17.01482,5
7160,25.090057,-50.264256,0
7161,-7.0542994,40.601967,3
7162,-6.830633,-47.389725,4
7163,-32.02742,46.955814,14
7164,-36.07856,3.2122228,3
7165,14.319919,31.558167,13
7166,13.014017,-13.51105,8
7167,43.958664,-23.230185,5
7168,10.33746,-28.356216,5
7169,-46.26636,8.239642,10
7170,-2.625506,-34.099037,10
7171,8.729206,7.8486295,1
7172,-0.91107,5.8048716,6
7173,31.283792,-44.0936,0
7174,11.478545,-42.267258,8
7175,5.425793,0.15262033,5
7176,-38.94602,18.216412,11
7177,-35.48166,18.411491,10
7178,-40.33164,-7.642894,5
7179,-1.5084485,58.70588,2
7180,-22.265644,-28.383337,9
7181,19.384472,13.082344,13
7182,1.2329655,-47.35393,4
7183,10.80304,14.343116,5
7184,8.3334675,40.410534,11
7185,-29.163427,31.274378,11
7186,-38.59013,35.459118,9
7187,43.0464,-53.874992,5
7188,0.29908663,59.807255,2
7189,47.75119,-30.241774,5
7190,-16.336134,52.235107,14
7191,13.830805,-25.315569,5
7192,-9.467893,-9.8364105,5
7193,-26.524944,11.499034,3
7194,41.87676,15.046717,12
7195,-18.77738,-0.8877869,7
7196,13.805686,-12.29624,8
7197,-18.15924,25.782572,3
7198,9.333113,-5.9773836,5
7199,31.555445,-7.7310133,10
7200,-20.661917,-31.699133,9
7201,-35.523445,20.260792,11
7202,4.7465243,-24.169535,8
7203,37.048306,-35.73894,0
7204,37.396923,10.957767,12
7205,2.109335,50.11519,5
7206,-31.86106,8.909789,3
7207,-23.695719,-4.318613,3
7208,14.933231,-11.733539,8
7209,-20.308088,-25.08033,9
7210,2.2037113,-48.603916,4
7211,34.371864,-38.304836,0
7212,-6.328138,45.377502,14
7213,33.806393,-41.10703,0
7214,2.0791588,25.370762,14
7215,-57.785835,24.755379,3
7216,-19.101618,-32.792397,9
7217,11.072806,-14.553945,8
7218,-4.4885917,-45.21595,4
7219,-15.385649,-1.0726874,7
7220,-4.4221525,-5.19864,3
7221,-29.087154,58.60272,14
7222,-34.970707,13.71671,3
7223,14.392858,-7.8965397,8
7224,-3.1428685,-52.613007,4
7225,47.833492,8.389781,5
7226,10.177744,14.607061,5
7227,26.193876,-22.832624,5
7228,-35.8746,-2.222454,3
7229,11.655873,-27.22512,5
7230,-33.36192,-1.1346152,3
7231,20.149345,-55.245365,0
7232,-31.334099,54.28397,14
7233,-18.211325,-30.95253,9
7234,-0.46642882,10.565269,6
7235,5.357662,20.818691,13
7236,-19.090475,33.368603,3
7237,-25.163393,7.033482,7
7238,16.032734,-51.144993,0
7239,33.215992,-6.247934,12
7240,31.793758,-43.636967,0
7241,33.819267,-39.33362,0
7242,-16.326557,18.756294,5
7243,-27.488455,35.786137,11
7244,-25.423532,8.0167465,3
7245,20.410831,-38.42179,0
7246,48.075333,-33.23025,5
7247,32.151394,23.550016,13
7248,27.353235,-14.059857,8
7249,-1.6563215,-49.56428,4
7250,-27.419363,24.010906,1
7251,-11.382663,-3.7018614,7
7252,4.788724,1.3001051,5
7253,-0.8284882,14.621271,5
7254,-20.958439,-7.3564095,10
7255,-15.3246355,-43.28672,0
7256,-29.290764,59.255386,14
7257,24.513416,-48.00794,0
7258,-12.075405,25.147318,11
7259,-33.447033,5.4062676,3
7260,9.317569,24.414103,14
7261,-12.686825,46.677822,14
7262,-19.701832,-33.973392,9
7263,-25.611198,1.5305175,3
